model,params_b,MBI,bbq_norm,crows_norm,stereoset_norm,bbq_s_bias_ambig,bbq_s_bias_disambig,bbq_acc_ambig,bbq_acc_disambig,crows_stereo_pct,stereoset_SS,stereoset_LMS,stereoset_ICAT
SmolLM2-135M,0.135,0.18358634372083835,0.1581369661266568,0.14190981432360744,0.25071225071225073,-0.1581369661266568,-0.17336309523809523,0.011229749631811487,0.5020250368188512,57.09549071618037,62.535612535612536,93.11490978157644,69.76986117536924
SmolLM2-1.7B,1.7,0.2593417018803123,0.14985272459499263,0.28249336870026526,0.345679012345679,-0.14985272459499263,-0.14854802680565893,0.014359351988217967,0.5821060382916053,64.12466843501326,67.28395061728395,94.06457739791072,61.54842718628726
